#FILE	GENE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
ES-C-ST001-17FEB15-0065D_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1685_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1685_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1685_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-1685_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-08MAR16-0147C_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-08MAR16-0147C_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-08MAR16-0147C_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-08MAR16-0147C_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
BP-C144-2_assembly.fasta	dfrE	96.36	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-C144-2_assembly.fasta	lsa(A)	98.00	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST002-25AUG14-0040D_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST002-25AUG14-0040D_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST002-25AUG14-0040D_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST002-25AUG14-0040D_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-580_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-580_assembly.fasta	tet(M)	99.84	ncbi	NG_048220.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-580_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-580_assembly.fasta	aph(2'')-Ih	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih
NS-580_assembly.fasta	lsa(A)	98.40	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST002-15SEP15-0125I_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST002-15SEP15-0125I_assembly.fasta	tet(M)	100.00	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST002-15SEP15-0125I_assembly.fasta	lsa(A)	99.33	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST002-15SEP15-0125I_assembly.fasta	erm(B)	99.59	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST002-15SEP15-0125I_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_050582.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
ES-M-ST002-15SEP15-0125I_assembly.fasta	spw	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw
ES-M-ST002-15SEP15-0125I_assembly.fasta	lsa(E)	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)
ES-M-ST002-15SEP15-0125I_assembly.fasta	lnu(B)	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)
ES-M-ST002-15SEP15-0125I_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
ES-M-ST002-15SEP15-0125I_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-M-ST002-15SEP15-0125I_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-23NOV14-0060L_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-23NOV14-0060L_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-23NOV14-0060L_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-23NOV14-0060L_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-M-ST001-23NOV14-0060L_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047419.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-23NOV14-0060L_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0305_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0305_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0305_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0305_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0305_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-0305_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-15SEP15-0124A_assembly.fasta	dfrE	97.17	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-15SEP15-0124A_assembly.fasta	lsa(A)	99.20	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
SWEntR-0244_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SWEntR-0244_assembly.fasta	tet(M)	100.00	ncbi	NG_048232.1	tetracycline resistance ribosomal protection protein Tet(M)
SWEntR-0244_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
SWEntR-0244_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
SWEntR-0244_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
SWEntR-0244_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
SWEntR-0244_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SWEntR-0244_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST002-25AUG14-0040K_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST002-25AUG14-0040K_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST002-25AUG14-0040K_assembly.fasta	aph(2'')-Ih	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih
ES-C-ST002-25AUG14-0040K_assembly.fasta	lnu(B)	99.88	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)
ES-C-ST002-25AUG14-0040K_assembly.fasta	lsa(E)	99.93	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)
ES-C-ST002-25AUG14-0040K_assembly.fasta	spw	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw
ES-C-ST002-25AUG14-0040K_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-C-ST002-25AUG14-0040K_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-C-ST002-25AUG14-0040K_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST002-25AUG14-0040K_assembly.fasta	str	100.00	ncbi	NG_048078.1	streptomycin adenylyltransferase Str
ES-C-ST002-25AUG14-0040K_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
ES-C-ST002-25AUG14-0040K_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-03NOV15-0137D_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-03NOV15-0137D_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-03NOV15-0137D_assembly.fasta	tet(M)	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
SWEntR-0271_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SWEntR-0271_assembly.fasta	lsa(A)	99.00	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SWEntR-0271_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
SWEntR-0271_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
SWEntR-0271_assembly.fasta	fexA	99.72	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA
SWEntR-0271_assembly.fasta	optrA	99.69	ncbi	NG_048023.1	ABC-F type ribosomal protection protein OptrA
NS-0062_assembly.fasta	dfrE	97.78	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0062_assembly.fasta	tet(M)	100.00	ncbi	NG_048252.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0062_assembly.fasta	lsa(A)	99.13	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-N-FC137-09JUN14-0093C_assembly.fasta	dfrE	98.38	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-N-FC137-09JUN14-0093C_assembly.fasta	lsa(A)	99.06	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-15JUN15-0096J_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-15JUN15-0096J_assembly.fasta	fexA	99.72	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA
ES-C-ST001-15JUN15-0096J_assembly.fasta	optrA	99.69	ncbi	NG_048023.1	ABC-F type ribosomal protection protein OptrA
ES-C-ST001-15JUN15-0096J_assembly.fasta	dfrE	100.00	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-15JUN15-0096J_assembly.fasta	tet(M)	99.95	ncbi	NG_048233.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-15JUN15-0096J_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
ES-C-ST001-15JUN15-0096J_assembly.fasta	catA8	98.77	ncbi	NG_047574.1	type A-8 chloramphenicol O-acetyltransferase
ES-C-ST001-15JUN15-0096J_assembly.fasta	lnu(B)	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)
ES-C-ST001-15JUN15-0096J_assembly.fasta	lsa(E)	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)
ES-C-ST001-15JUN15-0096J_assembly.fasta	spw	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw
ES-C-ST001-15JUN15-0096J_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-C-ST001-15JUN15-0096J_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-C-ST001-15JUN15-0096J_assembly.fasta	dfrG	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG
ES-C-ST001-01FEB16-0145B_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-01FEB16-0145B_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-01FEB16-0145B_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-01FEB16-0145B_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-01FEB16-0145B_assembly.fasta	aph(2'')-Ih	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih
ES-C-ST001-01FEB16-0145B_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-C-ST001-01FEB16-0145B_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
NS-1289_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1289_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1289_assembly.fasta	tet(M)	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-S-CB001-14SEP15-0121J_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-S-CB001-14SEP15-0121J_assembly.fasta	lsa(A)	99.53	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-S-CB001-14SEP15-0121J_assembly.fasta	erm(B)	99.60	ncbi	NG_047801.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-S-CB001-14SEP15-0121J_assembly.fasta	tet(M)	99.90	ncbi	NG_048223.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-15JUN15-0096B_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-15JUN15-0096B_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-V-CB002-10NOV15-0140C_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-V-CB002-10NOV15-0140C_assembly.fasta	lsa(A)	99.53	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-07DEC15-0141D_assembly.fasta	tet(M)	99.38	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST001-07DEC15-0141D_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-07DEC15-0141D_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0025_assembly.fasta	dfrE	97.78	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0025_assembly.fasta	tet(S)	100.00	ncbi	NG_048273.1	tetracycline resistance ribosomal protection protein Tet(S)
SS-0025_assembly.fasta	lsa(A)	99.47	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST002-01FEB16-0146A_assembly.fasta	dfrE	97.58	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST002-01FEB16-0146A_assembly.fasta	tet(M)	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST002-01FEB16-0146A_assembly.fasta	lsa(A)	99.40	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-17FEB15-0065A_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST001-17FEB15-0065A_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST001-17FEB15-0065A_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST001-17FEB15-0065A_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-C-ST001-17FEB15-0065A_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-03NOV15-0137I_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-03NOV15-0137I_assembly.fasta	erm(B)	99.47	ncbi	NG_047801.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-03NOV15-0137I_assembly.fasta	lsa(A)	99.27	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-V-FC099-26MAY14-0051E_assembly.fasta	dfrE	96.97	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-V-FC099-26MAY14-0051E_assembly.fasta	lsa(A)	99.27	ncbi	NG_047930.1	ABC-F type ribosomal protection protein Lsa(A)
ES-S-FC072-15SEP14-0172A_assembly.fasta	dfrE	97.17	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-S-FC072-15SEP14-0172A_assembly.fasta	lsa(A)	99.80	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-S-FC072-15SEP14-0172A_assembly.fasta	tet(M)	100.00	ncbi	NG_048223.1	tetracycline resistance ribosomal protection protein Tet(M)
BP-R29-2_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
BP-R29-2_assembly.fasta	lsa(A)	99.47	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-03FEB15-0063J_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-03FEB15-0063J_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-03FEB15-0063J_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-03FEB15-0063J_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-03FEB15-0063J_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-C-ST002-07DEC15-0142J_assembly.fasta	lnu(B)	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)
ES-C-ST002-07DEC15-0142J_assembly.fasta	lsa(E)	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)
ES-C-ST002-07DEC15-0142J_assembly.fasta	spw	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw
ES-C-ST002-07DEC15-0142J_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-C-ST002-07DEC15-0142J_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-C-ST002-07DEC15-0142J_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
ES-C-ST002-07DEC15-0142J_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-C-ST002-07DEC15-0142J_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-C-ST002-07DEC15-0142J_assembly.fasta	lsa(A)	98.73	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-C-ST002-07DEC15-0142J_assembly.fasta	tet(M)	100.00	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-21JUL14-0029L_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-21JUL14-0029L_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-21JUL14-0029L_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-21JUL14-0029L_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-21JUL14-0029L_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-M-ST001-21JUL14-0029L_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-1412_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-1412_assembly.fasta	dfrE	99.80	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-1412_assembly.fasta	tet(M)	99.17	ncbi	NG_048218.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0042_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0042_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0042_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
SS-0042_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0331_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0331_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0331_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0331_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-03NOV15-0137M_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-03NOV15-0137M_assembly.fasta	tet(M)	100.00	ncbi	NG_048247.1	tetracycline resistance ribosomal protection protein Tet(M)
ES-M-ST001-03NOV15-0137M_assembly.fasta	aph(2'')-Ih	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih
ES-M-ST001-03NOV15-0137M_assembly.fasta	lnu(B)	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)
ES-M-ST001-03NOV15-0137M_assembly.fasta	lsa(E)	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)
ES-M-ST001-03NOV15-0137M_assembly.fasta	spw	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw
ES-M-ST001-03NOV15-0137M_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
ES-M-ST001-03NOV15-0137M_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
ES-M-ST001-03NOV15-0137M_assembly.fasta	sat4	100.00	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4
ES-M-ST001-03NOV15-0137M_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-23NOV14-0060C_assembly.fasta	dfrE	97.98	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-23NOV14-0060C_assembly.fasta	lsa(A)	100.00	ncbi	NG_047932.1	ABC-F type ribosomal protection protein Lsa(A)
Ent-0261_assembly.fasta	dfrE	97.17	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
Ent-0261_assembly.fasta	lsa(A)	99.80	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
Ent-0261_assembly.fasta	tet(M)	100.00	ncbi	NG_048223.1	tetracycline resistance ribosomal protection protein Tet(M)
NS-0079_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
NS-0079_assembly.fasta	lsa(A)	99.53	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
NS-0079_assembly.fasta	ant(6)-Ia	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia
NS-0079_assembly.fasta	aph(3')-IIIa	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa
NS-0079_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
NS-0079_assembly.fasta	catA8	100.00	ncbi	NG_047574.1	type A-8 chloramphenicol O-acetyltransferase
NS-0079_assembly.fasta	tet(M)	99.95	ncbi	NG_048233.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0031_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
SS-0031_assembly.fasta	tet(M)	99.79	ncbi	NG_048233.1	tetracycline resistance ribosomal protection protein Tet(M)
SS-0031_assembly.fasta	tet(L)	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)
SS-0031_assembly.fasta	erm(B)	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
SS-0031_assembly.fasta	lsa(A)	99.47	ncbi	NG_055640.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-21JUL14-0029M_assembly.fasta	lsa(A)	98.93	ncbi	NG_047931.1	ABC-F type ribosomal protection protein Lsa(A)
ES-M-ST001-21JUL14-0029M_assembly.fasta	dfrE	97.37	ncbi	NG_055770.1	trimethoprim-resistant dihydrofolate reductase DfrE
ES-M-ST001-21JUL14-0029M_assembly.fasta	erm(B)	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)
